"time","sales_profitmargin","store","type","store_age","period","device","insurance","accessory","undeclared","region_name","store_label"
0,5.0931339263916,13,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 13"
1,6.80511045455933,13,"accessory",8,"After",0,0,1,0,"Town Centre","Store 13"
0,13.9768209457397,13,"accessory",8,"Before",0,0,1,0,"Town Centre","Store 13"
0,16.1718826293945,13,"accessory",8,"Before",0,0,1,0,"Town Centre","Store 13"
1,1.09078645706177,13,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 13"
0,-0.21185302734375,13,"insurance + device",8,"Before",0,1,0,0,"Town Centre","Store 13"
0,15.9404144287109,13,"insurance + device",8,"Before",0,1,0,0,"Town Centre","Store 13"
0,-1.58309984207153,13,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 13"
0,7.71192169189453,13,"insurance + device",8,"Before",0,1,0,0,"Town Centre","Store 13"
1,20.2820205688477,13,"accessory",8,"After",0,0,1,0,"Town Centre","Store 13"
1,6.83869934082031,13,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 13"
1,36.0143013000488,13,".",8,"After",0,0,0,1,"Town Centre","Store 13"
0,21.0242977142334,13,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 13"
1,10.6391983032227,13,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 13"
0,0.0815649032592773,13,"insurance + device",8,"Before",0,1,0,0,"Town Centre","Store 13"
1,7.89535808563232,13,"electronic device",8,"After",1,0,0,0,"Town Centre","Store 13"
1,14.8454656600952,13,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 13"
1,6.13607692718506,13,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 13"
0,-16.2382926940918,13,".",8,"Before",0,0,0,1,"Town Centre","Store 13"
0,32.4836463928223,13,"accessory",8,"Before",0,0,1,0,"Town Centre","Store 13"
0,7.00777626037598,13,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 13"
0,4.63962650299072,13,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 13"
0,1.510817527771,13,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 13"
0,6.19122314453125,13,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 13"
1,31.398265838623,13,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 13"
1,10.9514780044556,13,"accessory",8,"After",0,0,1,0,"Town Centre","Store 13"
1,47.126033782959,13,".",8,"After",0,0,0,1,"Town Centre","Store 13"
1,21.4140892028809,13,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 13"
0,14.1074438095093,13,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 13"
1,36.4942588806152,13,"accessory",8,"After",0,0,1,0,"Town Centre","Store 13"
0,-15.7676610946655,13,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 13"
1,-1.56098127365112,13,"electronic device",8,"After",1,0,0,0,"Town Centre","Store 13"
1,20.7910785675049,13,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 13"
